Date,Package,Release,File
20110708,ADHD200 Preproc Athena,1,Parcellation Subjects List
20110708,ADHD200 Preproc Athena,1,Peking 3 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110708,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110708,ADHD200 Preproc NIAK,1,OHSU intermediate files
20110708,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Pittsburgh preproc corrected filtering
20110708,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI_motion.csv
20110708,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110708,ADHD200 Preproc Athena,1,nvols.csv
20110708,ADHD200 Preproc Athena,1,WashU_preproc_xfms.tar
20110708,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20110708,ADHD200 Preproc Athena,1,OHSU ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Test Release CC200 Time Courses
20110708,ADHD200 Preproc Athena,1,Test Release CC400 Time Courses
20110708,ADHD200 Preproc Athena,1,Test Release fALFF
20110708,ADHD200 Preproc Athena,1,KKI_preproc.tar
20110708,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110708,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110708,ADHD200 Preproc Athena,1,nvols.csv
20110708,ADHD200 Preproc Athena,1,OHSU test release all preprocessing
20110708,ADHD200 Preproc Athena,1,nvols.csv
20110708,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20110708,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI_preproc_xfms.tar
20110708,ADHD200 Preproc NIAK,1,OHSU fmri data
20110708,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110708,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110708,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110708,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110708,ADHD200 Preproc Athena,1,HO Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,NYU_preproc_xfms.tar
20110708,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20110708,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110708,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20110708,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110708,ADHD200 Preproc Athena,1,est_motion_afni.pl
20110708,ADHD200 Preproc Athena,1,NeuroIMAGE falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,WashU_motion.csv
20110708,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,OHSU falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110708,ADHD200 Preproc Athena,1,WashU_preproc_xfms.tar
20110708,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110708,ADHD200 Preproc Athena,1,NeuroIMAGE falff corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 3 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI_preproc_xfms.tar
20110708,ADHD200 Preproc Athena,1,Peking 2 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110708,ADHD200 Preproc Athena,1,Pittsburgh falff corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110708,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110708,ADHD200 Preproc Athena,1,est_motion_afni.pl
20110708,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110708,ADHD200 Preproc Athena,1,WashU_motion.csv
20110708,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20110708,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20110708,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20110708,ADHD200 Preproc Athena,1,KKI_motion.csv
20110708,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20110708,ADHD200 Preproc Athena,1,KKI preproc corrected filtering
20110708,ADHD200 Preproc Athena,1,est_motion_afni.pl
20110708,ADHD200 Preproc Athena,1,EZ Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,HO Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20110708,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110708,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110708,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110708,ADHD200 Preproc Athena,1,TT Time Courses Corrected Filtering
20110709,ADHD200 Preproc NIAK,1,KKI quality control
20110709,ADHD200 Preproc NIAK,1,KKI anatomicals
20110709,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110709,ADHD200 Preproc NIAK,1,KKI 3000 ROI extracted time courses
20110709,ADHD200 Preproc NIAK,1,OHSU intermediate files
20110709,ADHD200 Preproc NIAK,1,KKI intermediate files
20110709,ADHD200 Preproc NIAK,1,KKI intermediate files
20110709,ADHD200 Preproc Athena,1,HO Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20110709,ADHD200 Preproc Athena,1,TT Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,WashU_preproc.tar
20110709,ADHD200 Preproc Athena,1,Pittsburgh_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_3_preproc.tar
20110709,ADHD200 Preproc Athena,1,nvols.csv
20110709,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,KKI_preproc_xfms.tar
20110709,ADHD200 Preproc NIAK,1,KKI intermediate files
20110709,ADHD200 Preproc Athena,1,OHSU ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,Peking 1 ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,Pittsburgh_motion.csv
20110709,ADHD200 Preproc Athena,1,OHSU_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,NYU_motion.csv
20110709,ADHD200 Preproc Athena,1,NYU_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,NeuroIMAGE_motion.csv
20110709,ADHD200 Preproc Athena,1,KKI_motion.csv
20110709,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20110709,ADHD200 Preproc Athena,1,Pittsburgh_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,OHSU_motion.csv
20110709,ADHD200 Preproc Athena,1,Peking_3_motion.csv
20110709,ADHD200 Preproc Athena,1,Peking_2_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,Peking_3_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,Peking_2_motion.csv
20110709,ADHD200 Preproc Athena,1,WashU_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,WashU_motion.csv
20110709,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110709,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110709,ADHD200 Preproc Athena,1,OHSU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,OHSU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,OHSU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,KKI_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110709,ADHD200 Preproc Athena,1,OHSU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110709,ADHD200 Preproc Athena,1,est_motion_afni.pl
20110709,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110709,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20110709,ADHD200 Preproc Athena,1,KKI_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20110709,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20110709,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110709,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20110709,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110709,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20110709,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20110709,ADHD200 Preproc Athena,1,Pittsburgh_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_preproc_xfms.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_motion.csv
20110709,ADHD200 Preproc Athena,1,OHSU_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking_1 preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110709,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110709,ADHD200 Preproc Athena,1,Peking 1 ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,NYU_motion.csv
20110709,ADHD200 Preproc Athena,1,Pittsburgh_preproc.tar
20110709,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110709,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20110709,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,WashU_preproc.tar
20110709,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110709,ADHD200 Preproc Athena,1,Parcellation Subjects List
20110709,ADHD200 Preproc NIAK,1,KKI intermediate files
20110709,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20110709,ADHD200 Preproc NIAK,1,KKI fMRI data
20110709,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,Test Release CC400 Time Courses
20110709,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20110709,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20110709,ADHD200 Preproc Athena,1,Test Release CC200 Time Courses
20110709,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110709,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110710,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20110710,ADHD200 Preproc Athena,1,Peking_2_motion.csv
20110710,ADHD200 Preproc Athena,1,Peking_3_motion.csv
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110710,ADHD200 Preproc Athena,1,Peking_2_motion.csv
20110710,ADHD200 Preproc Athena,1,Peking_2 preproc corrected filtering
20110710,ADHD200 Preproc Athena,1,Peking_3 preproc corrected filtering
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110710,ADHD200 Preproc Athena,1,Peking_3_preproc_xfms.tar
20110710,ADHD200 Preproc Athena,1,Peking 3 ReHo corrected filtering
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc Athena,1,Peking_2_preproc_xfms.tar
20110710,ADHD200 Preproc NIAK,1,OHSU intermediate files
20110710,ADHD200 Preproc Athena,1,Peking 2 falff corrected filtering
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20110710,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110710,ADHD200 Preproc Athena,1,Peking 3 falff corrected filtering
20110710,ADHD200 Preproc Athena,1,Peking_3_motion.csv
20110710,ADHD200 Preproc Athena,1,Peking_3_preproc.tar
20110710,ADHD200 Preproc NIAK,1,OHSU quality control
20110710,ADHD200 Preproc NIAK,1,OHSU fmri data
20110710,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110710,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110710,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Test Release ReHo
20110711,ADHD200 Preproc Athena,1,Test Release ReHo
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Peking 1 falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110711,ADHD200 Preproc Athena,1,OHSU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20110711,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU_preproc_part4.tar
20110711,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110711,ADHD200 Preproc Athena,1,NYU ReHo corrected filtering
20110711,ADHD200 Preproc Athena,1,KKI ReHo corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU_preproc_part2.tar
20110711,ADHD200 Preproc Athena,1,NYU_preproc_part1.tar
20110711,ADHD200 Preproc Athena,1,TT Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,NYU_motion.csv
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,NYU_preproc_xfms.tar
20110711,ADHD200 Preproc Athena,1,HO Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,EZ Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU preproc corrected filtering
20110711,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110711,ADHD200 Preproc Athena,1,KKI falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU_motion.csv
20110711,ADHD200 Preproc Athena,1,NeuroIMAGE falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NeuroIMAGE falff corrected filtering
20110711,ADHD200 Preproc Athena,1,NYU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,NYU_motion.csv
20110711,ADHD200 Preproc Athena,1,NYU_motion.csv
20110711,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110711,ADHD200 Preproc Athena,1,NYU_motion.csv
20110711,ADHD200 Preproc Athena,1,KKI_preproc.tar
20110711,ADHD200 Preproc Athena,1,Peking 3 falff corrected filtering
20110711,ADHD200 Preproc Athena,1,Peking 2 falff corrected filtering
20110711,ADHD200 Preproc Athena,1,Pittsburgh falff corrected filtering
20110711,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,EZ Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,HO Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,TT Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110711,ADHD200 Preproc NIAK,1,OHSU anatomicals
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,KKI quality control
20110711,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,KKI 3000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,KKI intermediate files
20110711,ADHD200 Preproc NIAK,1,KKI fMRI data
20110711,ADHD200 Preproc NIAK,1,KKI anatomicals
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20110711,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110711,ADHD200 Preproc Athena,1,Multiregression PNAS RSNs
20110711,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110711,ADHD200 Preproc Athena,1,KKI test release all preprocessing
20110711,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20110711,ADHD200 Preproc Athena,1,CC200 Time Courses Corrected Filtering
20110711,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110711,ADHD200 Preproc Athena,1,OHSU test release all preprocessing
20110711,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110711,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110711,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110711,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20110711,ADHD200 Preproc Athena,1,Test Release AAL Time Courses
20110711,ADHD200 Preproc Athena,1,Test Release CC400 Time Courses
20110711,ADHD200 Preproc Athena,1,Test Release CC200 Time Courses
20110711,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110711,ADHD200 Preproc NIAK,1,KKI 3000 ROI extracted time courses
20110711,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110711,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110711,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110711,ADHD200 Preproc NIAK,1,OHSU 3000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 3000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 3000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,KKI 1000 ROI extracted time courses
20110711,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20110711,ADHD200 Preproc Athena,1,Pittsburgh_preproc.tar
20110711,ADHD200 Preproc NIAK,1,OHSU 3000 ROI extracted time courses
20110711,ADHD200 Preproc NIAK,1,OHSU 1000 ROI extracted time courses
20110711,ADHD200 Preproc Burner,1,Test Release DARTEL VBM Data
20110711,ADHD200 Preproc NIAK,1,OHSU intermediate files
20110711,ADHD200 Preproc Athena,1,Test Release TT Time Courses
20110712,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20110712,ADHD200 Preproc Athena,1,OHSU test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110712,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc Athena,1,WashU_motion.csv
20110712,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110712,ADHD200 Preproc Athena,1,WashU falff corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110712,ADHD200 Preproc Athena,1,CC400 Time Courses Corrected Filtering
20110712,ADHD200 Preproc Athena,1,KKI test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,AAL Time Courses Corrected Filtering
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc NIAK,1,OHSU fmri data
20110712,ADHD200 Preproc NIAK,1,OHSU fmri data
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc_xfms.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,KKI test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Brown test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NYU test release all preprcessing
20110712,ADHD200 Preproc Athena,1,Pittsburgh test release all preprocessing
20110712,ADHD200 Preproc Athena,1,Peking 1 test release all preprocessing
20110712,ADHD200 Preproc Athena,1,OHSU test release all preprocessing
20110712,ADHD200 Preproc Burner,1,All DARTEL VBM Data
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE preproc corrected filtering
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110712,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE_preproc.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NYU_motion.csv
20110712,ADHD200 Preproc Athena,1,nvols.csv
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE test release all preprocessing
20110712,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110712,ADHD200 Preproc Athena,1,NeuroIMAGE ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110712,ADHD200 Preproc Athena,1,Peking_3_preproc.tar
20110712,ADHD200 Preproc Athena,1,NYU_preproc_part3.tar
20110712,ADHD200 Preproc Athena,1,Peking_2_preproc.tar
20110712,ADHD200 Preproc Athena,1,Test Release HO Time Courses
20110712,ADHD200 Preproc Athena,1,Test Release fALFF
20110712,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Peking 2 ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Test Release fALFF
20110712,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Test Release fALFF
20110712,ADHD200 Preproc Athena,1,Pittsburgh ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Test Release EZ Time Courses
20110712,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,WashU ReHo corrected filtering
20110712,ADHD200 Preproc Athena,1,Test Release PNAS RSNs
20110712,ADHD200 Preproc Athena,1,Test Release PNAS RSNs
